stemID           length           xCoordinate      yCoordinate      radians         
2447             1.71             20.54            379.24           2.09            
2448             2.30             20.54            379.24           1.57            
2449             1.78             23.59            378.69           2.09            
2450             1.32             23.59            378.69           1.57            
2451             1.78             23.59            378.69           1.05            
2452             2.30             26.65            379.24           1.57            
2453             1.71             26.65            379.24           1.05            
2454             2.30             26.65            379.24           0.52            
2455             1.94             27.38            372.08           3.14            
2456             1.44             27.38            372.08           2.62            
2457             1.94             27.38            372.08           2.09            
2458             1.50             29.85            372.96           2.62            
2459             1.11             29.85            372.96           2.09            
2460             1.50             29.85            372.96           1.57            
2461             1.94             31.85            374.66           2.09            
2462             1.44             31.85            374.66           1.57            
2463             1.94             31.85            374.66           1.05            
2464             1.57             35.72            372.42           2.62            
2465             1.16             35.72            372.42           2.09            
2466             1.57             35.72            372.42           1.57            
2467             1.21             37.81            372.04           2.09            
2468             0.90             37.81            372.04           1.57            
2469             1.21             37.81            372.04           1.05            
2470             1.57             39.89            372.42           1.57            
2471             1.16             39.89            372.42           1.05            
2472             1.57             39.89            372.42           0.52            
2473             1.94             43.77            374.66           2.09            
2474             1.44             43.77            374.66           1.57            
2475             1.94             43.77            374.66           1.05            
2476             1.50             45.76            372.96           1.57            
2477             1.11             45.76            372.96           1.05            
2478             1.50             45.76            372.96           0.52            
2479             1.94             48.23            372.08           1.05            
2480             1.44             48.23            372.08           0.52            
2481             1.94             48.23            372.08           0.00            
2482             2.30             48.97            379.24           2.62            
2483             1.71             48.97            379.24           2.09            
2484             2.30             48.97            379.24           1.57            
2485             1.78             52.02            378.69           2.09            
2486             1.32             52.02            378.69           1.57            
2487             1.78             52.02            378.69           1.05            
2488             2.30             55.08            379.24           1.57            
2489             1.71             55.08            379.24           1.05            
2490             2.30             55.08            379.24           0.52            
2491             1.86             57.73            374.65           2.09            
2492             1.38             57.73            374.65           1.57            
2493             1.86             57.73            374.65           1.05            
2494             1.44             59.65            373.03           1.57            
2495             1.07             59.65            373.03           1.05            
2496             1.44             59.65            373.03           0.52            
2497             1.86             62.01            372.18           1.05            
2498             1.38             62.01            372.18           0.52            
2499             1.86             62.01            372.18           0.00            
2500             2.30             67.31            372.18           1.57            
2501             1.71             67.31            372.18           1.05            
2502             2.30             67.31            372.18           0.52            
2503             1.78             68.36            369.25           1.05            
2504             1.32             68.36            369.25           0.52            
2505             1.78             68.36            369.25           0.00            
2506             2.30             70.37            366.89           0.52            
2507             1.71             70.37            366.89           0.00            
2508             2.30             70.37            366.89           -0.52           
2509             2.02             48.81            361.86           3.14            
2510             1.50             48.81            361.86           2.62            
2511             2.02             48.81            361.86           2.09            
2512             1.57             51.38            362.78           2.62            
2513             1.16             51.38            362.78           2.09            
2514             1.57             51.38            362.78           1.57            
2515             2.02             53.47            364.55           2.09            
2516             1.50             53.47            364.55           1.57            
2517             2.02             53.47            364.55           1.05            
2518             1.63             57.51            362.22           2.62            
2519             1.21             57.51            362.22           2.09            
2520             1.63             57.51            362.22           1.57            
2521             1.27             59.69            361.82           2.09            
2522             0.94             59.69            361.82           1.57            
2523             1.27             59.69            361.82           1.05            
2524             1.63             61.86            362.22           1.57            
2525             1.21             61.86            362.22           1.05            
2526             1.63             61.86            362.22           0.52            
2527             2.02             65.91            364.55           2.09            
2528             1.50             65.91            364.55           1.57            
2529             2.02             65.91            364.55           1.05            
2530             1.57             67.99            362.78           1.57            
2531             1.16             67.99            362.78           1.05            
2532             1.57             67.99            362.78           0.52            
2533             2.02             70.56            361.86           1.05            
2534             1.50             70.56            361.86           0.52            
2535             2.02             70.56            361.86           0.00            
2536             1.71             67.97            356.08           2.62            
2537             1.27             67.97            356.08           2.09            
2538             1.71             67.97            356.08           1.57            
2539             1.32             70.24            355.66           2.09            
2540             0.98             70.24            355.66           1.57            
2541             1.32             70.24            355.66           1.05            
2542             1.71             72.51            356.08           1.57            
2543             1.27             72.51            356.08           1.05            
2544             1.71             72.51            356.08           0.52            
2545             1.38             74.48            352.67           2.09            
2546             1.02             74.48            352.67           1.57            
2547             1.38             74.48            352.67           1.05            
2548             1.07             75.90            351.46           1.57            
2549             0.79             75.90            351.46           1.05            
2550             1.07             75.90            351.46           0.52            
2551             1.38             77.65            350.83           1.05            
2552             1.02             77.65            350.83           0.52            
2553             1.38             77.65            350.83           0.00            
2554             1.71             81.59            350.83           1.57            
2555             1.27             81.59            350.83           1.05            
2556             1.71             81.59            350.83           0.52            
2557             1.32             82.37            348.66           1.05            
2558             0.98             82.37            348.66           0.52            
2559             1.32             82.37            348.66           0.00            
2560             1.71             83.86            346.90           0.52            
2561             1.27             83.86            346.90           0.00            
2562             1.71             83.86            346.90           -0.52           
2563             2.02             87.57            352.04           2.09            
2564             1.50             87.57            352.04           1.57            
2565             2.02             87.57            352.04           1.05            
2566             1.57             89.66            350.27           1.57            
2567             1.16             89.66            350.27           1.05            
2568             1.57             89.66            350.27           0.52            
2569             2.02             92.23            349.35           1.05            
2570             1.50             92.23            349.35           0.52            
2571             2.02             92.23            349.35           0.00            
2572             1.63             92.23            344.68           1.57            
2573             1.21             92.23            344.68           1.05            
2574             1.63             92.23            344.68           0.52            
2575             1.27             92.98            342.60           1.05            
2576             0.94             92.98            342.60           0.52            
2577             1.27             92.98            342.60           0.00            
2578             1.63             94.41            340.92           0.52            
2579             1.21             94.41            340.92           0.00            
2580             1.63             94.41            340.92           -0.52           
2581             2.02             98.45            338.58           1.05            
2582             1.50             98.45            338.58           0.52            
2583             2.02             98.45            338.58           0.00            
2584             1.57             97.96            335.89           0.52            
2585             1.16             97.96            335.89           0.00            
2586             1.57             97.96            335.89           -0.52           
2587             2.02             98.45            333.20           0.00            
2588             1.50             98.45            333.20           -0.52           
2589             2.02             98.45            333.20           -1.05           
2590             2.30             92.02            354.38           2.62            
2591             1.71             92.02            354.38           2.09            
2592             2.30             92.02            354.38           1.57            
2593             1.78             95.08            353.83           2.09            
2594             1.32             95.08            353.83           1.57            
2595             1.78             95.08            353.83           1.05            
2596             2.30             98.13            354.38           1.57            
2597             1.71             98.13            354.38           1.05            
2598             2.30             98.13            354.38           0.52            
2599             1.86             100.79           349.79           2.09            
2600             1.38             100.79           349.79           1.57            
2601             1.86             100.79           349.79           1.05            
2602             1.44             102.70           348.17           1.57            
2603             1.07             102.70           348.17           1.05            
2604             1.44             102.70           348.17           0.52            
2605             1.86             105.07           347.32           1.05            
2606             1.38             105.07           347.32           0.52            
2607             1.86             105.07           347.32           0.00            
2608             2.30             110.37           347.32           1.57            
2609             1.71             110.37           347.32           1.05            
2610             2.30             110.37           347.32           0.52            
2611             1.78             111.42           344.39           1.05            
2612             1.32             111.42           344.39           0.52            
2613             1.78             111.42           344.39           0.00            
2614             2.30             113.43           342.03           0.52            
2615             1.71             113.43           342.03           0.00            
2616             2.30             113.43           342.03           -0.52           
2617             1.94             107.59           337.81           2.09            
2618             1.44             107.59           337.81           1.57            
2619             1.94             107.59           337.81           1.05            
2620             1.50             109.58           336.11           1.57            
2621             1.11             109.58           336.11           1.05            
2622             1.50             109.58           336.11           0.52            
2623             1.94             112.05           335.23           1.05            
2624             1.44             112.05           335.23           0.52            
2625             1.94             112.05           335.23           0.00            
2626             1.57             112.06           330.76           1.57            
2627             1.16             112.06           330.76           1.05            
2628             1.57             112.06           330.76           0.52            
2629             1.21             112.77           328.76           1.05            
2630             0.90             112.77           328.76           0.52            
2631             1.21             112.77           328.76           0.00            
2632             1.57             114.14           327.15           0.52            
2633             1.16             114.14           327.15           0.00            
2634             1.57             114.14           327.15           -0.52           
2635             1.94             118.01           324.91           1.05            
2636             1.44             118.01           324.91           0.52            
2637             1.94             118.01           324.91           0.00            
2638             1.50             117.54           322.33           0.52            
2639             1.11             117.54           322.33           0.00            
2640             1.50             117.54           322.33           -0.52           
2641             1.94             118.01           319.75           0.00            
2642             1.44             118.01           319.75           -0.52           
2643             1.94             118.01           319.75           -1.05           
2644             2.30             124.58           322.70           1.57            
2645             1.71             124.58           322.70           1.05            
2646             2.30             124.58           322.70           0.52            
2647             1.78             125.63           319.78           1.05            
2648             1.32             125.63           319.78           0.52            
2649             1.78             125.63           319.78           0.00            
2650             2.30             127.64           317.41           0.52            
2651             1.71             127.64           317.41           0.00            
2652             2.30             127.64           317.41           -0.52           
2653             1.86             124.99           312.81           1.05            
2654             1.38             124.99           312.81           0.52            
2655             1.86             124.99           312.81           0.00            
2656             1.44             124.54           310.34           0.52            
2657             1.07             124.54           310.34           0.00            
2658             1.44             124.54           310.34           -0.52           
2659             1.86             124.99           307.87           0.00            
2660             1.38             124.99           307.87           -0.52           
2661             1.86             124.99           307.87           -1.05           
2662             2.30             127.64           303.28           0.52            
2663             1.71             127.64           303.28           0.00            
2664             2.30             127.64           303.28           -0.52           
2665             1.78             125.63           300.91           0.00            
2666             1.32             125.63           300.91           -0.52           
2667             1.78             125.63           300.91           -1.05           
2668             2.30             124.58           297.98           -0.52           
2669             1.71             124.58           297.98           -1.05           
2670             2.30             124.58           297.98           -1.57           
2671             2.40             -19.72           345.84           4.19            
2672             1.78             -19.72           345.84           3.67            
2673             2.40             -19.72           345.84           3.14            
2674             1.86             -19.14           349.03           3.67            
2675             1.38             -19.14           349.03           3.14            
2676             1.86             -19.14           349.03           2.62            
2677             2.40             -19.72           352.22           3.14            
2678             1.78             -19.72           352.22           2.62            
2679             2.40             -19.72           352.22           2.09            
2680             1.94             -14.93           354.99           3.67            
2681             1.44             -14.93           354.99           3.14            
2682             1.94             -14.93           354.99           2.62            
2683             1.50             -13.23           356.99           3.14            
2684             1.11             -13.23           356.99           2.62            
2685             1.50             -13.23           356.99           2.09            
2686             1.94             -12.35           359.45           2.62            
2687             1.44             -12.35           359.45           2.09            
2688             1.94             -12.35           359.45           1.57            
2689             2.40             -12.35           364.99           3.14            
2690             1.78             -12.35           364.99           2.62            
2691             2.40             -12.35           364.99           2.09            
2692             1.86             -9.30            366.08           2.62            
2693             1.38             -9.30            366.08           2.09            
2694             1.86             -9.30            366.08           1.57            
2695             2.40             -6.83            368.18           2.09            
2696             1.78             -6.83            368.18           1.57            
2697             2.40             -6.83            368.18           1.05            
2698             2.02             -2.43            362.09           3.67            
2699             1.50             -2.43            362.09           3.14            
2700             2.02             -2.43            362.09           2.62            
2701             1.57             -0.66            364.17           3.14            
2702             1.16             -0.66            364.17           2.62            
2703             1.57             -0.66            364.17           2.09            
2704             2.02             0.26             366.74           2.62            
2705             1.50             0.26             366.74           2.09            
2706             2.02             0.26             366.74           1.57            
2707             1.63             4.93             366.75           3.14            
2708             1.21             4.93             366.75           2.62            
2709             1.63             4.93             366.75           2.09            
2710             1.27             7.01             367.49           2.62            
2711             0.94             7.01             367.49           2.09            
2712             1.27             7.01             367.49           1.57            
2713             1.63             8.70             368.92           2.09            
2714             1.21             8.70             368.92           1.57            
2715             1.63             8.70             368.92           1.05            
2716             2.02             11.04            372.96           2.62            
2717             1.50             11.04            372.96           2.09            
2718             2.02             11.04            372.96           1.57            
2719             1.57             13.72            372.47           2.09            
2720             1.16             13.72            372.47           1.57            
2721             1.57             13.72            372.47           1.05            
2722             2.02             16.41            372.96           1.57            
2723             1.50             16.41            372.96           1.05            
2724             2.02             16.41            372.96           0.52            
2725             2.40             13.34            379.82           3.14            
2726             1.78             13.34            379.82           2.62            
2727             2.40             13.34            379.82           2.09            
2728             1.86             16.39            380.91           2.62            
2729             1.38             16.39            380.91           2.09            
2730             1.86             16.39            380.91           1.57            
2731             2.40             18.86            383.01           2.09            
2732             1.78             18.86            383.01           1.57            
2733             2.40             18.86            383.01           1.05            
2734             1.94             23.66            380.24           2.62            
2735             1.44             23.66            380.24           2.09            
2736             1.94             23.66            380.24           1.57            
2737             1.50             26.23            379.77           2.09            
2738             1.11             26.23            379.77           1.57            
2739             1.50             26.23            379.77           1.05            
2740             1.94             28.81            380.24           1.57            
2741             1.44             28.81            380.24           1.05            
2742             1.94             28.81            380.24           0.52            
2743             2.40             33.61            383.01           2.09            
2744             1.78             33.61            383.01           1.57            
2745             2.40             33.61            383.01           1.05            
2746             1.86             36.08            380.91           1.57            
2747             1.38             36.08            380.91           1.05            
2748             1.86             36.08            380.91           0.52            
2749             2.40             39.13            379.82           1.05            
2750             1.78             39.13            379.82           0.52            
2751             2.40             39.13            379.82           0.00            
2752             2.11             22.27            364.03           3.67            
2753             1.57             22.27            364.03           3.14            
2754             2.11             22.27            364.03           2.62            
2755             1.63             24.12            366.20           3.14            
2756             1.21             24.12            366.20           2.62            
2757             1.63             24.12            366.20           2.09            
2758             2.11             25.07            368.89           2.62            
2759             1.57             25.07            368.89           2.09            
2760             2.11             25.07            368.89           1.57            
2761             1.71             29.95            368.89           3.14            
2762             1.27             29.95            368.89           2.62            
2763             1.71             29.95            368.89           2.09            
2764             1.32             32.12            369.67           2.62            
2765             0.98             32.12            369.67           2.09            
2766             1.32             32.12            369.67           1.57            
2767             1.71             33.87            371.16           2.09            
2768             1.27             33.87            371.16           1.57            
2769             1.71             33.87            371.16           1.05            
2770             2.11             36.31            375.38           2.62            
2771             1.57             36.31            375.38           2.09            
2772             2.11             36.31            375.38           1.57            
2773             1.63             39.12            374.87           2.09            
2774             1.21             39.12            374.87           1.57            
2775             1.63             39.12            374.87           1.05            
2776             2.11             41.93            375.38           1.57            
2777             1.57             41.93            375.38           1.05            
2778             2.11             41.93            375.38           0.52            
2779             1.78             42.60            368.80           3.14            
2780             1.32             42.60            368.80           2.62            
2781             1.78             42.60            368.80           2.09            
2782             1.38             44.87            369.61           2.62            
2783             1.02             44.87            369.61           2.09            
2784             1.38             44.87            369.61           1.57            
2785             1.78             46.70            371.16           2.09            
2786             1.32             46.70            371.16           1.57            
2787             1.78             46.70            371.16           1.05            
2788             1.44             50.26            369.11           2.62            
2789             1.07             50.26            369.11           2.09            
2790             1.44             50.26            369.11           1.57            
2791             1.11             52.17            368.76           2.09            
2792             0.83             52.17            368.76           1.57            
2793             1.11             52.17            368.76           1.05            
2794             1.44             54.09            369.11           1.57            
2795             1.07             54.09            369.11           1.05            
2796             1.44             54.09            369.11           0.52            
2797             1.78             57.65            371.16           2.09            
2798             1.32             57.65            371.16           1.57            
2799             1.78             57.65            371.16           1.05            
2800             1.38             59.48            369.61           1.57            
2801             1.02             59.48            369.61           1.05            
2802             1.38             59.48            369.61           0.52            
2803             1.78             61.75            368.80           1.05            
2804             1.32             61.75            368.80           0.52            
2805             1.78             61.75            368.80           0.00            
2806             2.11             62.42            375.38           2.62            
2807             1.57             62.42            375.38           2.09            
2808             2.11             62.42            375.38           1.57            
2809             1.63             65.23            374.87           2.09            
2810             1.21             65.23            374.87           1.57            
2811             1.63             65.23            374.87           1.05            
2812             2.11             68.03            375.38           1.57            
2813             1.57             68.03            375.38           1.05            
2814             2.11             68.03            375.38           0.52            
2815             1.71             70.47            371.16           2.09            
2816             1.27             70.47            371.16           1.57            
2817             1.71             70.47            371.16           1.05            
2818             1.32             72.23            369.67           1.57            
2819             0.98             72.23            369.67           1.05            
2820             1.32             72.23            369.67           0.52            
2821             1.71             74.40            368.89           1.05            
2822             1.27             74.40            368.89           0.52            
2823             1.71             74.40            368.89           0.00            
2824             2.11             79.27            368.89           1.57            
2825             1.57             79.27            368.89           1.05            
2826             2.11             79.27            368.89           0.52            
2827             1.63             80.23            366.20           1.05            
2828             1.21             80.23            366.20           0.52            
2829             1.63             80.23            366.20           0.00            
2830             2.11             82.08            364.03           0.52            
2831             1.57             82.08            364.03           0.00            
2832             2.11             82.08            364.03           -0.52           
2833             2.40             65.22            379.82           3.14            
2834             1.78             65.22            379.82           2.62            
2835             2.40             65.22            379.82           2.09            
2836             1.86             68.27            380.91           2.62            
2837             1.38             68.27            380.91           2.09            
2838             1.86             68.27            380.91           1.57            
2839             2.40             70.74            383.01           2.09            
2840             1.78             70.74            383.01           1.57            
2841             2.40             70.74            383.01           1.05            
2842             1.94             75.54            380.24           2.62            
2843             1.44             75.54            380.24           2.09            
2844             1.94             75.54            380.24           1.57            
2845             1.50             78.11            379.77           2.09            
2846             1.11             78.11            379.77           1.57            
2847             1.50             78.11            379.77           1.05            
2848             1.94             80.69            380.24           1.57            
2849             1.44             80.69            380.24           1.05            
2850             1.94             80.69            380.24           0.52            
2851             2.40             85.49            383.01           2.09            
2852             1.78             85.49            383.01           1.57            
2853             2.40             85.49            383.01           1.05            
2854             1.86             87.96            380.91           1.57            
2855             1.38             87.96            380.91           1.05            
2856             1.86             87.96            380.91           0.52            
2857             2.40             91.01            379.82           1.05            
2858             1.78             91.01            379.82           0.52            
2859             2.40             91.01            379.82           0.00            
2860             2.02             87.93            372.96           2.62            
2861             1.50             87.93            372.96           2.09            
2862             2.02             87.93            372.96           1.57            
2863             1.57             90.62            372.47           2.09            
2864             1.16             90.62            372.47           1.57            
2865             1.57             90.62            372.47           1.05            
2866             2.02             93.31            372.96           1.57            
2867             1.50             93.31            372.96           1.05            
2868             2.02             93.31            372.96           0.52            
2869             1.63             95.65            368.92           2.09            
2870             1.21             95.65            368.92           1.57            
2871             1.63             95.65            368.92           1.05            
2872             1.27             97.33            367.49           1.57            
2873             0.94             97.33            367.49           1.05            
2874             1.27             97.33            367.49           0.52            
2875             1.63             99.41            366.75           1.05            
2876             1.21             99.41            366.75           0.52            
2877             1.63             99.41            366.75           0.00            
2878             2.02             104.08           366.74           1.57            
2879             1.50             104.08           366.74           1.05            
2880             2.02             104.08           366.74           0.52            
2881             1.57             105.00           364.17           1.05            
2882             1.16             105.00           364.17           0.52            
2883             1.57             105.00           364.17           0.00            
2884             2.02             106.77           362.09           0.52            
2885             1.50             106.77           362.09           0.00            
2886             2.02             106.77           362.09           -0.52           
2887             2.40             111.18           368.18           2.09            
2888             1.78             111.18           368.18           1.57            
2889             2.40             111.18           368.18           1.05            
2890             1.86             113.64           366.08           1.57            
2891             1.38             113.64           366.08           1.05            
2892             1.86             113.64           366.08           0.52            
2893             2.40             116.70           364.99           1.05            
2894             1.78             116.70           364.99           0.52            
2895             2.40             116.70           364.99           0.00            
2896             1.94             116.70           359.45           1.57            
2897             1.44             116.70           359.45           1.05            
2898             1.94             116.70           359.45           0.52            
2899             1.50             117.58           356.99           1.05            
2900             1.11             117.58           356.99           0.52            
2901             1.50             117.58           356.99           0.00            
2902             1.94             119.28           354.99           0.52            
2903             1.44             119.28           354.99           0.00            
2904             1.94             119.28           354.99           -0.52           
2905             2.40             124.07           352.22           1.05            
2906             1.78             124.07           352.22           0.52            
2907             2.40             124.07           352.22           0.00            
2908             1.86             123.49           349.03           0.52            
2909             1.38             123.49           349.03           0.00            
2910             1.86             123.49           349.03           -0.52           
2911             2.40             124.07           345.84           0.00            
2912             1.78             124.07           345.84           -0.52           
2913             2.40             124.07           345.84           -1.05           
2914             2.20             57.20            351.13           3.67            
2915             1.63             57.20            351.13           3.14            
2916             2.20             57.20            351.13           2.62            
2917             1.71             59.13            353.40           3.14            
2918             1.27             59.13            353.40           2.62            
2919             1.71             59.13            353.40           2.09            
2920             2.20             60.13            356.20           2.62            
2921             1.63             60.13            356.20           2.09            
2922             2.20             60.13            356.20           1.57            
2923             1.78             65.21            356.21           3.14            
2924             1.32             65.21            356.21           2.62            
2925             1.78             65.21            356.21           2.09            
2926             1.38             67.48            357.02           2.62            
2927             1.02             67.48            357.02           2.09            
2928             1.38             67.48            357.02           1.57            
2929             1.78             69.31            358.58           2.09            
2930             1.32             69.31            358.58           1.57            
2931             1.78             69.31            358.58           1.05            
2932             2.20             71.86            362.98           2.62            
2933             1.63             71.86            362.98           2.09            
2934             2.20             71.86            362.98           1.57            
2935             1.71             74.78            362.44           2.09            
2936             1.27             74.78            362.44           1.57            
2937             1.71             74.78            362.44           1.05            
2938             2.20             77.71            362.98           1.57            
2939             1.63             77.71            362.98           1.05            
2940             2.20             77.71            362.98           0.52            
2941             1.86             78.42            356.11           3.14            
2942             1.38             78.42            356.11           2.62            
2943             1.86             78.42            356.11           2.09            
2944             1.44             80.78            356.95           2.62            
2945             1.07             80.78            356.95           2.09            
2946             1.44             80.78            356.95           1.57            
2947             1.86             82.69            358.58           2.09            
2948             1.38             82.69            358.58           1.57            
2949             1.86             82.69            358.58           1.05            
2950             1.50             86.41            356.44           2.62            
2951             1.11             86.41            356.44           2.09            
2952             1.50             86.41            356.44           1.57            
2953             1.16             88.41            356.07           2.09            
2954             0.86             88.41            356.07           1.57            
2955             1.16             88.41            356.07           1.05            
2956             1.50             90.40            356.44           1.57            
2957             1.11             90.40            356.44           1.05            
2958             1.50             90.40            356.44           0.52            
2959             1.86             94.12            358.58           2.09            
2960             1.38             94.12            358.58           1.57            
2961             1.86             94.12            358.58           1.05            
2962             1.44             96.03            356.95           1.57            
2963             1.07             96.03            356.95           1.05            
2964             1.44             96.03            356.95           0.52            
2965             1.86             98.39            356.11           1.05            
2966             1.38             98.39            356.11           0.52            
2967             1.86             98.39            356.11           0.00            
2968             2.20             99.10            362.98           2.62            
2969             1.63             99.10            362.98           2.09            
2970             2.20             99.10            362.98           1.57            
2971             1.71             102.03           362.44           2.09            
2972             1.27             102.03           362.44           1.57            
2973             1.71             102.03           362.44           1.05            
2974             2.20             104.95           362.98           1.57            
2975             1.63             104.95           362.98           1.05            
2976             2.20             104.95           362.98           0.52            
